Year;Month;Decimal Year;Figure Reference;Sea_Area;Monthly_Average_Sea_Surface_Temperature_degrees_C;Latitude;Longitude
2001;11;2001.83;Figure 4.12;Moray Firth;11.11;57.977819;-3.174363
2001;12;2001.92;Figure 4.12;Moray Firth;9.65;57.977819;-3.174363
2002;1;2002;Figure 4.12;Moray Firth;8.33;57.977819;-3.174363
2002;2;2002.08;Figure 4.12;Moray Firth;7.86;57.977819;-3.174363
2002;3;2002.17;Figure 4.12;Moray Firth;7.31;57.977819;-3.174363
2002;4;2002.25;Figure 4.12;Moray Firth;7.93;57.977819;-3.174363
2002;5;2002.33;Figure 4.12;Moray Firth;9.34;57.977819;-3.174363
2002;6;2002.42;Figure 4.12;Moray Firth;11.75;57.977819;-3.174363
2002;7;2002.5;Figure 4.12;Moray Firth;13.17;57.977819;-3.174363
2002;8;2002.58;Figure 4.12;Moray Firth;14.38;57.977819;-3.174363
2002;9;2002.67;Figure 4.12;Moray Firth;13.77;57.977819;-3.174363
2002;10;2002.75;Figure 4.12;Moray Firth;12.66;57.977819;-3.174363
2002;11;2002.83;Figure 4.12;Moray Firth;11.08;57.977819;-3.174363
2002;12;2002.92;Figure 4.12;Moray Firth;10.09;57.977819;-3.174363
2003;1;2003;Figure 4.12;Moray Firth;8.86;57.977819;-3.174363
2003;2;2003.08;Figure 4.12;Moray Firth;7.74;57.977819;-3.174363
2003;3;2003.17;Figure 4.12;Moray Firth;7.55;57.977819;-3.174363
2003;4;2003.25;Figure 4.12;Moray Firth;8.28;57.977819;-3.174363
2003;5;2003.33;Figure 4.12;Moray Firth;9.57;57.977819;-3.174363
2003;6;2003.42;Figure 4.12;Moray Firth;12.2;57.977819;-3.174363
2003;7;2003.5;Figure 4.12;Moray Firth;13.93;57.977819;-3.174363
2003;8;2003.58;Figure 4.12;Moray Firth;14.73;57.977819;-3.174363
2003;9;2003.67;Figure 4.12;Moray Firth;13.76;57.977819;-3.174363
2003;10;2003.75;Figure 4.12;Moray Firth;12.31;57.977819;-3.174363
2003;11;2003.83;Figure 4.12;Moray Firth;11.42;57.977819;-3.174363
2003;12;2003.92;Figure 4.12;Moray Firth;10.16;57.977819;-3.174363
2004;1;2004;Figure 4.12;Moray Firth;8.76;57.977819;-3.174363
2004;2;2004.08;Figure 4.12;Moray Firth;7.92;57.977819;-3.174363
2004;3;2004.17;Figure 4.12;Moray Firth;7.55;57.977819;-3.174363
2004;4;2004.25;Figure 4.12;Moray Firth;7.84;57.977819;-3.174363
2004;5;2004.33;Figure 4.12;Moray Firth;9.36;57.977819;-3.174363
2004;6;2004.42;Figure 4.12;Moray Firth;11.62;57.977819;-3.174363
2004;7;2004.5;Figure 4.12;Moray Firth;12.99;57.977819;-3.174363
2004;8;2004.58;Figure 4.12;Moray Firth;14.39;57.977819;-3.174363
2004;9;2004.67;Figure 4.12;Moray Firth;13.27;57.977819;-3.174363
2004;10;2004.75;Figure 4.12;Moray Firth;11.98;57.977819;-3.174363
2004;11;2004.83;Figure 4.12;Moray Firth;11.37;57.977819;-3.174363
2004;12;2004.92;Figure 4.12;Moray Firth;10.02;57.977819;-3.174363
2005;1;2005;Figure 4.12;Moray Firth;8.36;57.977819;-3.174363
2005;2;2005.08;Figure 4.12;Moray Firth;7.66;57.977819;-3.174363
2005;3;2005.17;Figure 4.12;Moray Firth;7.25;57.977819;-3.174363
2005;4;2005.25;Figure 4.12;Moray Firth;7.81;57.977819;-3.174363
2005;5;2005.33;Figure 4.12;Moray Firth;8.85;57.977819;-3.174363
2005;6;2005.42;Figure 4.12;Moray Firth;11.03;57.977819;-3.174363
2005;7;2005.5;Figure 4.12;Moray Firth;13.62;57.977819;-3.174363
2005;8;2005.58;Figure 4.12;Moray Firth;13.32;57.977819;-3.174363
2005;9;2005.67;Figure 4.12;Moray Firth;12.93;57.977819;-3.174363
2005;10;2005.75;Figure 4.12;Moray Firth;12.13;57.977819;-3.174363
2005;11;2005.83;Figure 4.12;Moray Firth;11.31;57.977819;-3.174363
2005;12;2005.92;Figure 4.12;Moray Firth;9.84;57.977819;-3.174363
2006;1;2006;Figure 4.12;Moray Firth;8.68;57.977819;-3.174363
2006;2;2006.08;Figure 4.12;Moray Firth;7.95;57.977819;-3.174363
2006;3;2006.17;Figure 4.12;Moray Firth;7.06;57.977819;-3.174363
2006;4;2006.25;Figure 4.12;Moray Firth;7.17;57.977819;-3.174363
2006;5;2006.33;Figure 4.12;Moray Firth;8.56;57.977819;-3.174363
2006;6;2006.42;Figure 4.12;Moray Firth;11.04;57.977819;-3.174363
2006;7;2006.5;Figure 4.12;Moray Firth;13.73;57.977819;-3.174363
2006;8;2006.58;Figure 4.12;Moray Firth;13.9;57.977819;-3.174363
2006;9;2006.67;Figure 4.12;Moray Firth;13.69;57.977819;-3.174363
2006;10;2006.75;Figure 4.12;Moray Firth;12.91;57.977819;-3.174363
2006;11;2006.83;Figure 4.12;Moray Firth;11.55;57.977819;-3.174363
2006;12;2006.92;Figure 4.12;Moray Firth;10.13;57.977819;-3.174363
2007;1;2007;Figure 4.12;Moray Firth;8.81;57.977819;-3.174363
2007;2;2007.08;Figure 4.12;Moray Firth;7.97;57.977819;-3.174363
2007;3;2007.17;Figure 4.12;Moray Firth;7.87;57.977819;-3.174363
2007;4;2007.25;Figure 4.12;Moray Firth;8.49;57.977819;-3.174363
2007;5;2007.33;Figure 4.12;Moray Firth;9.71;57.977819;-3.174363
2007;6;2007.42;Figure 4.12;Moray Firth;11.5;57.977819;-3.174363
2007;7;2007.5;Figure 4.12;Moray Firth;12.91;57.977819;-3.174363
2007;8;2007.58;Figure 4.12;Moray Firth;12.98;57.977819;-3.174363
2007;9;2007.67;Figure 4.12;Moray Firth;12.42;57.977819;-3.174363
2007;10;2007.75;Figure 4.12;Moray Firth;11.93;57.977819;-3.174363
2007;11;2007.83;Figure 4.12;Moray Firth;10.84;57.977819;-3.174363
2007;12;2007.92;Figure 4.12;Moray Firth;9.35;57.977819;-3.174363
2008;1;2008;Figure 4.12;Moray Firth;8.28;57.977819;-3.174363
2008;2;2008.08;Figure 4.12;Moray Firth;7.5;57.977819;-3.174363
2008;3;2008.17;Figure 4.12;Moray Firth;7.03;57.977819;-3.174363
2008;4;2008.25;Figure 4.12;Moray Firth;7.31;57.977819;-3.174363
2008;5;2008.33;Figure 4.12;Moray Firth;9.96;57.977819;-3.174363
2008;6;2008.42;Figure 4.12;Moray Firth;11.46;57.977819;-3.174363
2008;7;2008.5;Figure 4.12;Moray Firth;12.49;57.977819;-3.174363
2008;8;2008.58;Figure 4.12;Moray Firth;13.82;57.977819;-3.174363
2008;9;2008.67;Figure 4.12;Moray Firth;13.38;57.977819;-3.174363
2008;10;2008.75;Figure 4.12;Moray Firth;12.03;57.977819;-3.174363
2008;11;2008.83;Figure 4.12;Moray Firth;10.57;57.977819;-3.174363
2008;12;2008.92;Figure 4.12;Moray Firth;8.98;57.977819;-3.174363
2009;1;2009;Figure 4.12;Moray Firth;7.9;57.977819;-3.174363
2009;2;2009.08;Figure 4.12;Moray Firth;7.16;57.977819;-3.174363
2009;3;2009.17;Figure 4.12;Moray Firth;7.23;57.977819;-3.174363
2009;4;2009.25;Figure 4.12;Moray Firth;7.92;57.977819;-3.174363
2009;5;2009.33;Figure 4.12;Moray Firth;9.29;57.977819;-3.174363
2009;6;2009.42;Figure 4.12;Moray Firth;11.98;57.977819;-3.174363
2009;7;2009.5;Figure 4.12;Moray Firth;14.4;57.977819;-3.174363
2009;8;2009.58;Figure 4.12;Moray Firth;14.32;57.977819;-3.174363
2009;9;2009.67;Figure 4.12;Moray Firth;13.29;57.977819;-3.174363
2009;10;2009.75;Figure 4.12;Moray Firth;12.41;57.977819;-3.174363
2009;11;2009.83;Figure 4.12;Moray Firth;11.58;57.977819;-3.174363
2009;12;2009.92;Figure 4.12;Moray Firth;10.01;57.977819;-3.174363
2010;1;2010;Figure 4.12;Moray Firth;8.36;57.977819;-3.174363
2010;2;2010.08;Figure 4.12;Moray Firth;7.14;57.977819;-3.174363
2010;3;2010.17;Figure 4.12;Moray Firth;7.11;57.977819;-3.174363
2010;4;2010.25;Figure 4.12;Moray Firth;7.41;57.977819;-3.174363
2010;5;2010.33;Figure 4.12;Moray Firth;8.74;57.977819;-3.174363
2010;6;2010.42;Figure 4.12;Moray Firth;11.57;57.977819;-3.174363
2010;7;2010.5;Figure 4.12;Moray Firth;12.71;57.977819;-3.174363
2010;8;2010.58;Figure 4.12;Moray Firth;13.55;57.977819;-3.174363
2010;9;2010.67;Figure 4.12;Moray Firth;12.87;57.977819;-3.174363
2010;10;2010.75;Figure 4.12;Moray Firth;11.82;57.977819;-3.174363
2010;11;2010.83;Figure 4.12;Moray Firth;10.53;57.977819;-3.174363
2010;12;2010.92;Figure 4.12;Moray Firth;8.53;57.977819;-3.174363
2011;1;2011;Figure 4.12;Moray Firth;7.5;57.977819;-3.174363
2011;2;2011.08;Figure 4.12;Moray Firth;6.94;57.977819;-3.174363
2011;3;2011.17;Figure 4.12;Moray Firth;7.04;57.977819;-3.174363
2011;4;2011.25;Figure 4.12;Moray Firth;7.82;57.977819;-3.174363
2011;5;2011.33;Figure 4.12;Moray Firth;9.54;57.977819;-3.174363
2011;6;2011.42;Figure 4.12;Moray Firth;11.08;57.977819;-3.174363
2011;7;2011.5;Figure 4.12;Moray Firth;13.52;57.977819;-3.174363
2011;8;2011.58;Figure 4.12;Moray Firth;13.66;57.977819;-3.174363
2011;9;2011.67;Figure 4.12;Moray Firth;12.93;57.977819;-3.174363
2011;10;2011.75;Figure 4.12;Moray Firth;12.23;57.977819;-3.174363
2011;11;2011.83;Figure 4.12;Moray Firth;11.56;57.977819;-3.174363
2011;12;2011.92;Figure 4.12;Moray Firth;9.74;57.977819;-3.174363
2012;1;2012;Figure 4.12;Moray Firth;8.2;57.977819;-3.174363
2012;2;2012.08;Figure 4.12;Moray Firth;7.51;57.977819;-3.174363
2012;3;2012.17;Figure 4.12;Moray Firth;7.82;57.977819;-3.174363
2012;4;2012.25;Figure 4.12;Moray Firth;7.95;57.977819;-3.174363
2012;5;2012.33;Figure 4.12;Moray Firth;8.98;57.977819;-3.174363
2012;6;2012.42;Figure 4.12;Moray Firth;11.18;57.977819;-3.174363
2012;7;2012.5;Figure 4.12;Moray Firth;12.27;57.977819;-3.174363
2012;8;2012.58;Figure 4.12;Moray Firth;13.86;57.977819;-3.174363
2012;9;2012.67;Figure 4.12;Moray Firth;12.53;57.977819;-3.174363
2012;10;2012.75;Figure 4.12;Moray Firth;11.52;57.977819;-3.174363
2012;11;2012.83;Figure 4.12;Moray Firth;10.59;57.977819;-3.174363
2012;12;2012.92;Figure 4.12;Moray Firth;9.18;57.977819;-3.174363
2013;1;2013;Figure 4.12;Moray Firth;7.97;57.977819;-3.174363
2013;2;2013.08;Figure 4.12;Moray Firth;6.85;57.977819;-3.174363
2013;3;2013.17;Figure 4.12;Moray Firth;6.4;57.977819;-3.174363
2013;4;2013.25;Figure 4.12;Moray Firth;6.68;57.977819;-3.174363
2013;5;2013.33;Figure 4.12;Moray Firth;8.2;57.977819;-3.174363
2013;6;2013.42;Figure 4.12;Moray Firth;10.95;57.977819;-3.174363
2013;7;2013.5;Figure 4.12;Moray Firth;13.13;57.977819;-3.174363
2013;8;2013.58;Figure 4.12;Moray Firth;14.11;57.977819;-3.174363
2013;9;2013.67;Figure 4.12;Moray Firth;12.78;57.977819;-3.174363
2013;10;2013.75;Figure 4.12;Moray Firth;12.22;57.977819;-3.174363
2013;11;2013.83;Figure 4.12;Moray Firth;11.11;57.977819;-3.174363
2013;12;2013.92;Figure 4.12;Moray Firth;9.66;57.977819;-3.174363
1997;1;1997;Figure 4.12;Forties;7.01;57.023785;1.117081
1997;2;1997.08;Figure 4.12;Forties;6.96;57.023785;1.117081
1997;3;1997.17;Figure 4.12;Forties;6.77;57.023785;1.117081
1997;4;1997.25;Figure 4.12;Forties;7.24;57.023785;1.117081
1997;5;1997.33;Figure 4.12;Forties;8.6;57.023785;1.117081
1997;6;1997.42;Figure 4.12;Forties;11.19;57.023785;1.117081
1997;7;1997.5;Figure 4.12;Forties;14.32;57.023785;1.117081
1997;8;1997.58;Figure 4.12;Forties;16.56;57.023785;1.117081
1997;9;1997.67;Figure 4.12;Forties;13.63;57.023785;1.117081
1997;10;1997.75;Figure 4.12;Forties;11.73;57.023785;1.117081
1997;11;1997.83;Figure 4.12;Forties;10.24;57.023785;1.117081
1997;12;1997.92;Figure 4.12;Forties;9.02;57.023785;1.117081
1998;1;1998;Figure 4.12;Forties;8.34;57.023785;1.117081
1998;2;1998.08;Figure 4.12;Forties;7.84;57.023785;1.117081
1998;3;1998.17;Figure 4.12;Forties;7.74;57.023785;1.117081
1998;4;1998.25;Figure 4.12;Forties;7.6;57.023785;1.117081
1998;5;1998.33;Figure 4.12;Forties;9.66;57.023785;1.117081
1998;6;1998.42;Figure 4.12;Forties;11.52;57.023785;1.117081
1998;7;1998.5;Figure 4.12;Forties;12.84;57.023785;1.117081
1998;8;1998.58;Figure 4.12;Forties;13.31;57.023785;1.117081
1998;9;1998.67;Figure 4.12;Forties;12.78;57.023785;1.117081
1998;10;1998.75;Figure 4.12;Forties;11.18;57.023785;1.117081
1998;11;1998.83;Figure 4.12;Forties;9.53;57.023785;1.117081
1998;12;1998.92;Figure 4.12;Forties;8.54;57.023785;1.117081
1999;1;1999;Figure 4.12;Forties;7.8;57.023785;1.117081
1999;2;1999.08;Figure 4.12;Forties;6.92;57.023785;1.117081
1999;3;1999.17;Figure 4.12;Forties;6.63;57.023785;1.117081
1999;4;1999.25;Figure 4.12;Forties;7.28;57.023785;1.117081
1999;5;1999.33;Figure 4.12;Forties;9.04;57.023785;1.117081
1999;6;1999.42;Figure 4.12;Forties;11.01;57.023785;1.117081
1999;7;1999.5;Figure 4.12;Forties;14.15;57.023785;1.117081
1999;8;1999.58;Figure 4.12;Forties;14.69;57.023785;1.117081
1999;9;1999.67;Figure 4.12;Forties;14.25;57.023785;1.117081
1999;10;1999.75;Figure 4.12;Forties;11.97;57.023785;1.117081
1999;11;1999.83;Figure 4.12;Forties;10.23;57.023785;1.117081
1999;12;1999.92;Figure 4.12;Forties;8.7;57.023785;1.117081
2000;1;2000;Figure 4.12;Forties;7.68;57.023785;1.117081
2000;2;2000.08;Figure 4.12;Forties;7.19;57.023785;1.117081
2000;3;2000.17;Figure 4.12;Forties;7.08;57.023785;1.117081
2000;4;2000.25;Figure 4.12;Forties;7.03;57.023785;1.117081
2000;5;2000.33;Figure 4.12;Forties;9.47;57.023785;1.117081
2000;6;2000.42;Figure 4.12;Forties;11.13;57.023785;1.117081
2000;7;2000.5;Figure 4.12;Forties;12.68;57.023785;1.117081
2000;8;2000.58;Figure 4.12;Forties;14.6;57.023785;1.117081
2000;9;2000.67;Figure 4.12;Forties;13.24;57.023785;1.117081
2000;10;2000.75;Figure 4.12;Forties;11.39;57.023785;1.117081
2000;11;2000.83;Figure 4.12;Forties;9.85;57.023785;1.117081
2000;12;2000.92;Figure 4.12;Forties;9.13;57.023785;1.117081
2001;1;2001;Figure 4.12;Forties;7.93;57.023785;1.117081
2001;2;2001.08;Figure 4.12;Forties;6.88;57.023785;1.117081
2001;3;2001.17;Figure 4.12;Forties;6.49;57.023785;1.117081
2001;4;2001.25;Figure 4.12;Forties;6.85;57.023785;1.117081
2001;5;2001.33;Figure 4.12;Forties;9.59;57.023785;1.117081
2001;6;2001.42;Figure 4.12;Forties;11.15;57.023785;1.117081
2001;7;2001.5;Figure 4.12;Forties;13.98;57.023785;1.117081
2001;8;2001.58;Figure 4.12;Forties;14.91;57.023785;1.117081
2001;9;2001.67;Figure 4.12;Forties;12.96;57.023785;1.117081
2001;10;2001.75;Figure 4.12;Forties;12.07;57.023785;1.117081
2001;11;2001.83;Figure 4.12;Forties;10.21;57.023785;1.117081
2001;12;2001.92;Figure 4.12;Forties;8.81;57.023785;1.117081
2002;1;2002;Figure 4.12;Forties;7.8;57.023785;1.117081
2002;2;2002.08;Figure 4.12;Forties;7.52;57.023785;1.117081
2002;3;2002.17;Figure 4.12;Forties;7.11;57.023785;1.117081
2002;4;2002.25;Figure 4.12;Forties;7.74;57.023785;1.117081
2002;5;2002.33;Figure 4.12;Forties;9.39;57.023785;1.117081
2002;6;2002.42;Figure 4.12;Forties;12.62;57.023785;1.117081
2002;7;2002.5;Figure 4.12;Forties;14.57;57.023785;1.117081
2002;8;2002.58;Figure 4.12;Forties;16.37;57.023785;1.117081
2002;9;2002.67;Figure 4.12;Forties;14.89;57.023785;1.117081
2002;10;2002.75;Figure 4.12;Forties;12.49;57.023785;1.117081
2002;11;2002.83;Figure 4.12;Forties;9.92;57.023785;1.117081
2002;12;2002.92;Figure 4.12;Forties;8.93;57.023785;1.117081
2003;1;2003;Figure 4.12;Forties;8.01;57.023785;1.117081
2003;2;2003.08;Figure 4.12;Forties;7.21;57.023785;1.117081
2003;3;2003.17;Figure 4.12;Forties;7.17;57.023785;1.117081
2003;4;2003.25;Figure 4.12;Forties;7.96;57.023785;1.117081
2003;5;2003.33;Figure 4.12;Forties;9.77;57.023785;1.117081
2003;6;2003.42;Figure 4.12;Forties;13.28;57.023785;1.117081
2003;7;2003.5;Figure 4.12;Forties;15.5;57.023785;1.117081
2003;8;2003.58;Figure 4.12;Forties;16.41;57.023785;1.117081
2003;9;2003.67;Figure 4.12;Forties;14.8;57.023785;1.117081
2003;10;2003.75;Figure 4.12;Forties;12.08;57.023785;1.117081
2003;11;2003.83;Figure 4.12;Forties;10.7;57.023785;1.117081
2003;12;2003.92;Figure 4.12;Forties;9.62;57.023785;1.117081
2004;1;2004;Figure 4.12;Forties;8.48;57.023785;1.117081
2004;2;2004.08;Figure 4.12;Forties;7.7;57.023785;1.117081
2004;3;2004.17;Figure 4.12;Forties;7.29;57.023785;1.117081
2004;4;2004.25;Figure 4.12;Forties;7.82;57.023785;1.117081
2004;5;2004.33;Figure 4.12;Forties;9.66;57.023785;1.117081
2004;6;2004.42;Figure 4.12;Forties;12.29;57.023785;1.117081
2004;7;2004.5;Figure 4.12;Forties;13.72;57.023785;1.117081
2004;8;2004.58;Figure 4.12;Forties;15.81;57.023785;1.117081
2004;9;2004.67;Figure 4.12;Forties;13.72;57.023785;1.117081
2004;10;2004.75;Figure 4.12;Forties;11.44;57.023785;1.117081
2004;11;2004.83;Figure 4.12;Forties;10.47;57.023785;1.117081
2004;12;2004.92;Figure 4.12;Forties;9.29;57.023785;1.117081
2005;1;2005;Figure 4.12;Forties;8.08;57.023785;1.117081
2005;2;2005.08;Figure 4.12;Forties;7.25;57.023785;1.117081
2005;3;2005.17;Figure 4.12;Forties;6.93;57.023785;1.117081
2005;4;2005.25;Figure 4.12;Forties;7.47;57.023785;1.117081
2005;5;2005.33;Figure 4.12;Forties;8.67;57.023785;1.117081
2005;6;2005.42;Figure 4.12;Forties;11.35;57.023785;1.117081
2005;7;2005.5;Figure 4.12;Forties;14.56;57.023785;1.117081
2005;8;2005.58;Figure 4.12;Forties;14.21;57.023785;1.117081
2005;9;2005.67;Figure 4.12;Forties;13.75;57.023785;1.117081
2005;10;2005.75;Figure 4.12;Forties;12.12;57.023785;1.117081
2005;11;2005.83;Figure 4.12;Forties;10.58;57.023785;1.117081
2005;12;2005.92;Figure 4.12;Forties;9.11;57.023785;1.117081
2006;1;2006;Figure 4.12;Forties;8.07;57.023785;1.117081
2006;2;2006.08;Figure 4.12;Forties;7.59;57.023785;1.117081
2006;3;2006.17;Figure 4.12;Forties;6.75;57.023785;1.117081
2006;4;2006.25;Figure 4.12;Forties;7.15;57.023785;1.117081
2006;5;2006.33;Figure 4.12;Forties;8.81;57.023785;1.117081
2006;6;2006.42;Figure 4.12;Forties;11.51;57.023785;1.117081
2006;7;2006.5;Figure 4.12;Forties;15.36;57.023785;1.117081
2006;8;2006.58;Figure 4.12;Forties;15.97;57.023785;1.117081
2006;9;2006.67;Figure 4.12;Forties;14.68;57.023785;1.117081
2006;10;2006.75;Figure 4.12;Forties;13.08;57.023785;1.117081
2006;11;2006.83;Figure 4.12;Forties;10.71;57.023785;1.117081
2006;12;2006.92;Figure 4.12;Forties;9.48;57.023785;1.117081
2007;1;2007;Figure 4.12;Forties;8.54;57.023785;1.117081
2007;2;2007.08;Figure 4.12;Forties;7.75;57.023785;1.117081
2007;3;2007.17;Figure 4.12;Forties;7.63;57.023785;1.117081
2007;4;2007.25;Figure 4.12;Forties;8.36;57.023785;1.117081
2007;5;2007.33;Figure 4.12;Forties;9.82;57.023785;1.117081
2007;6;2007.42;Figure 4.12;Forties;12.25;57.023785;1.117081
2007;7;2007.5;Figure 4.12;Forties;14.06;57.023785;1.117081
2007;8;2007.58;Figure 4.12;Forties;14.24;57.023785;1.117081
2007;9;2007.67;Figure 4.12;Forties;13.12;57.023785;1.117081
2007;10;2007.75;Figure 4.12;Forties;11.79;57.023785;1.117081
2007;11;2007.83;Figure 4.12;Forties;10.28;57.023785;1.117081
2007;12;2007.92;Figure 4.12;Forties;8.91;57.023785;1.117081
2008;1;2008;Figure 4.12;Forties;7.82;57.023785;1.117081
2008;2;2008.08;Figure 4.12;Forties;7.25;57.023785;1.117081
2008;3;2008.17;Figure 4.12;Forties;6.91;57.023785;1.117081
2008;4;2008.25;Figure 4.12;Forties;7.28;57.023785;1.117081
2008;5;2008.33;Figure 4.12;Forties;10.41;57.023785;1.117081
2008;6;2008.42;Figure 4.12;Forties;12.5;57.023785;1.117081
2008;7;2008.5;Figure 4.12;Forties;13.73;57.023785;1.117081
2008;8;2008.58;Figure 4.12;Forties;14.71;57.023785;1.117081
2008;9;2008.67;Figure 4.12;Forties;13.92;57.023785;1.117081
2008;10;2008.75;Figure 4.12;Forties;11.65;57.023785;1.117081
2008;11;2008.83;Figure 4.12;Forties;9.82;57.023785;1.117081
2008;12;2008.92;Figure 4.12;Forties;8.43;57.023785;1.117081
2009;1;2009;Figure 4.12;Forties;7.46;57.023785;1.117081
2009;2;2009.08;Figure 4.12;Forties;6.66;57.023785;1.117081
2009;3;2009.17;Figure 4.12;Forties;7.1;57.023785;1.117081
2009;4;2009.25;Figure 4.12;Forties;7.85;57.023785;1.117081
2009;5;2009.33;Figure 4.12;Forties;9.48;57.023785;1.117081
2009;6;2009.42;Figure 4.12;Forties;12.74;57.023785;1.117081
2009;7;2009.5;Figure 4.12;Forties;15.38;57.023785;1.117081
2009;8;2009.58;Figure 4.12;Forties;15.28;57.023785;1.117081
2009;9;2009.67;Figure 4.12;Forties;13.59;57.023785;1.117081
2009;10;2009.75;Figure 4.12;Forties;11.91;57.023785;1.117081
2009;11;2009.83;Figure 4.12;Forties;10.61;57.023785;1.117081
2009;12;2009.92;Figure 4.12;Forties;9.12;57.023785;1.117081
2010;1;2010;Figure 4.12;Forties;7.71;57.023785;1.117081
2010;2;2010.08;Figure 4.12;Forties;6.73;57.023785;1.117081
2010;3;2010.17;Figure 4.12;Forties;6.75;57.023785;1.117081
2010;4;2010.25;Figure 4.12;Forties;7.3;57.023785;1.117081
2010;5;2010.33;Figure 4.12;Forties;9.24;57.023785;1.117081
2010;6;2010.42;Figure 4.12;Forties;12.05;57.023785;1.117081
2010;7;2010.5;Figure 4.12;Forties;13.81;57.023785;1.117081
2010;8;2010.58;Figure 4.12;Forties;14.8;57.023785;1.117081
2010;9;2010.67;Figure 4.12;Forties;13.43;57.023785;1.117081
2010;10;2010.75;Figure 4.12;Forties;11.44;57.023785;1.117081
2010;11;2010.83;Figure 4.12;Forties;9.83;57.023785;1.117081
2010;12;2010.92;Figure 4.12;Forties;7.8;57.023785;1.117081
2011;1;2011;Figure 4.12;Forties;7.02;57.023785;1.117081
2011;2;2011.08;Figure 4.12;Forties;6.54;57.023785;1.117081
2011;3;2011.17;Figure 4.12;Forties;6.47;57.023785;1.117081
2011;4;2011.25;Figure 4.12;Forties;7.61;57.023785;1.117081
2011;5;2011.33;Figure 4.12;Forties;9.76;57.023785;1.117081
2011;6;2011.42;Figure 4.12;Forties;11.7;57.023785;1.117081
2011;7;2011.5;Figure 4.12;Forties;14.24;57.023785;1.117081
2011;8;2011.58;Figure 4.12;Forties;14.16;57.023785;1.117081
2011;9;2011.67;Figure 4.12;Forties;13.04;57.023785;1.117081
2011;10;2011.75;Figure 4.12;Forties;11.8;57.023785;1.117081
2011;11;2011.83;Figure 4.12;Forties;10.88;57.023785;1.117081
2011;12;2011.92;Figure 4.12;Forties;9.22;57.023785;1.117081
2012;1;2012;Figure 4.12;Forties;7.96;57.023785;1.117081
2012;2;2012.08;Figure 4.12;Forties;7.17;57.023785;1.117081
2012;3;2012.17;Figure 4.12;Forties;7.53;57.023785;1.117081
2012;4;2012.25;Figure 4.12;Forties;7.54;57.023785;1.117081
2012;5;2012.33;Figure 4.12;Forties;8.97;57.023785;1.117081
2012;6;2012.42;Figure 4.12;Forties;11.61;57.023785;1.117081
2012;7;2012.5;Figure 4.12;Forties;13.3;57.023785;1.117081
2012;8;2012.58;Figure 4.12;Forties;15.33;57.023785;1.117081
2012;9;2012.67;Figure 4.12;Forties;13.19;57.023785;1.117081
2012;10;2012.75;Figure 4.12;Forties;10.96;57.023785;1.117081
2012;11;2012.83;Figure 4.12;Forties;9.67;57.023785;1.117081
2012;12;2012.92;Figure 4.12;Forties;8.46;57.023785;1.117081
2013;1;2013;Figure 4.12;Forties;7.53;57.023785;1.117081
2013;2;2013.08;Figure 4.12;Forties;6.45;57.023785;1.117081
2013;3;2013.17;Figure 4.12;Forties;5.94;57.023785;1.117081
2013;4;2013.25;Figure 4.12;Forties;6.11;57.023785;1.117081
2013;5;2013.33;Figure 4.12;Forties;7.91;57.023785;1.117081
2013;6;2013.42;Figure 4.12;Forties;11.2;57.023785;1.117081
2013;7;2013.5;Figure 4.12;Forties;14.48;57.023785;1.117081
2013;8;2013.58;Figure 4.12;Forties;15.54;57.023785;1.117081
2013;9;2013.67;Figure 4.12;Forties;13.57;57.023785;1.117081
2013;10;2013.75;Figure 4.12;Forties;11.74;57.023785;1.117081
2013;11;2013.83;Figure 4.12;Forties;10.15;57.023785;1.117081
2013;12;2013.92;Figure 4.12;Forties;8.95;57.023785;1.117081
1997;1;1997;Figure 4.12;East Scotland Coast;7.18;56.646006;-2.01518
1997;2;1997.08;Figure 4.12;East Scotland Coast;7.05;56.646006;-2.01518
1997;3;1997.17;Figure 4.12;East Scotland Coast;6.78;56.646006;-2.01518
1997;4;1997.25;Figure 4.12;East Scotland Coast;7.24;56.646006;-2.01518
1997;5;1997.33;Figure 4.12;East Scotland Coast;8.54;56.646006;-2.01518
1997;6;1997.42;Figure 4.12;East Scotland Coast;11.02;56.646006;-2.01518
1997;7;1997.5;Figure 4.12;East Scotland Coast;13.73;56.646006;-2.01518
1997;8;1997.58;Figure 4.12;East Scotland Coast;15.81;56.646006;-2.01518
1997;9;1997.67;Figure 4.12;East Scotland Coast;13.25;56.646006;-2.01518
1997;10;1997.75;Figure 4.12;East Scotland Coast;12.04;56.646006;-2.01518
1997;11;1997.83;Figure 4.12;East Scotland Coast;10.78;56.646006;-2.01518
1997;12;1997.92;Figure 4.12;East Scotland Coast;9.43;56.646006;-2.01518
1998;1;1998;Figure 4.12;East Scotland Coast;8.5;56.646006;-2.01518
1998;2;1998.08;Figure 4.12;East Scotland Coast;7.93;56.646006;-2.01518
1998;3;1998.17;Figure 4.12;East Scotland Coast;7.68;56.646006;-2.01518
1998;4;1998.25;Figure 4.12;East Scotland Coast;7.51;56.646006;-2.01518
1998;5;1998.33;Figure 4.12;East Scotland Coast;9.52;56.646006;-2.01518
1998;6;1998.42;Figure 4.12;East Scotland Coast;11.01;56.646006;-2.01518
1998;7;1998.5;Figure 4.12;East Scotland Coast;12.48;56.646006;-2.01518
